Balbilla-verb-aorist: http://127.0.0.1:9999/search/word.html?text_corpus=literature_verse&text_author=Balbilla&word_pos=Verb&start=0&word_tense=aorist,,,,,,
ἐκλύοιτ’,"τὰν κασιγνήταν δὲ θέλοι πόησθαι ἔμμορον τίμας , ὀνίαν δὲ λύγραν ἐκλύοιτ’ , ὄτοισι πάροιθ’ ἀχεύων τω- τὦμον ἐδάμνα κῆρ ὀνείδισμ’ εἰσαΐων τὸ κέγχρω G?λεπαγG3αι πολίταν G?λλωσG3νηκε δ’ αὖτ’ οὐ G?κρωG? G?οναικG?εοG?Gι G?G2Gν ·",Sappho,19,"7bc
 6bc",singular,PRED_CO
ἀχεύων,"τὰν κασιγνήταν δὲ θέλοι πόησθαι ἔμμορον τίμας , ὀνίαν δὲ λύγραν ἐκλύοιτ’ , ὄτοισι πάροιθ’ ἀχεύων τω- τὦμον ἐδάμνα κῆρ ὀνείδισμ’ εἰσαΐων τὸ κέγχρω G?λεπαγG3αι πολίταν G?λλωσG3νηκε δ’ αὖτ’ οὐ G?κρωG? G?οναικG?εοG?Gι G?G2Gν ·",Sappho,19,"7bc
 6bc",singular,ADV
εἰσαΐων,"τὰν κασιγνήταν δὲ θέλοι πόησθαι ἔμμορον τίμας , ὀνίαν δὲ λύγραν ἐκλύοιτ’ , ὄτοισι πάροιθ’ ἀχεύων τω- τὦμον ἐδάμνα κῆρ ὀνείδισμ’ εἰσαΐων τὸ κέγχρω G?λεπαγG3αι πολίταν G?λλωσG3νηκε δ’ αὖτ’ οὐ G?κρωG? G?οναικG?εοG?Gι G?G2Gν ·",Sappho,19,"7bc
 6bc",singular,ADV
ἐννέποισα,Κύπρι καί σε πικροτGαν ἐπεύροι μη -δὲ καυχάσαιτο τόδ’ ἐννέποισα Δωρίχα τὸ δεύτερον ὠς πόθεννον εἰς ἔρον ἦλθε .,Sappho,23,"7bc
 6bc",singular,ADV
φαῖσ’,"E E E οἰ μὲν ἰππήων στρότον οἰ δὲ πέσδων οἰ δὲ νάων φαῖσ’ ἐπὶ γᾶν μέλαιναν ἔμμεναι κάλλιστον , ἔγω δὲ κῆν’ ὄττω τις ἔραται ·",Sappho,24,"7bc
 6bc",plural,PRED_CO
ἔμμεναι,"E E E οἰ μὲν ἰππήων στρότον οἰ δὲ πέσδων οἰ δὲ νάων φαῖσ’ ἐπὶ γᾶν μέλαιναν ἔμμεναι κάλλιστον , ἔγω δὲ κῆν’ ὄττω τις ἔραται ·",Sappho,24,"7bc
 6bc",,OBJ
ἔραται,"E E E οἰ μὲν ἰππήων στρότον οἰ δὲ πέσδων οἰ δὲ νάων φαῖσ’ ἐπὶ γᾶν μέλαιναν ἔμμεναι κάλλιστον , ἔγω δὲ κῆν’ ὄττω τις ἔραται ·",Sappho,24,"7bc
 6bc",singular,ATR
περσκέθοισα,"E πάγχυ δ’ εὔμαρες σύνετον πόησαι πάντι τοῦτ’ , ἀ γὰρ πόλυ περσκέθοισα κάλλος ἀνθρώπων Ἐλένα τὸν ἄνδρα τὸν πανάριστον καλλίποισ’ ἔβα ’ς Τροΐαν πλέοισα κα- κωὐ -δὲ παῖδος οὐ -δὲ φίλων τοκήων πάμπαν ἐμνάσθη , ἀλλὰ παράγαγ’ αὔταν Κύπρις ἔραισαν .",Sappho,25,"7bc
 6bc",singular,ADV
πλέοισα,"E πάγχυ δ’ εὔμαρες σύνετον πόησαι πάντι τοῦτ’ , ἀ γὰρ πόλυ περσκέθοισα κάλλος ἀνθρώπων Ἐλένα τὸν ἄνδρα τὸν πανάριστον καλλίποισ’ ἔβα ’ς Τροΐαν πλέοισα κα- κωὐ -δὲ παῖδος οὐ -δὲ φίλων τοκήων πάμπαν ἐμνάσθη , ἀλλὰ παράγαγ’ αὔταν Κύπρις ἔραισαν .",Sappho,25,"7bc
 6bc",singular,ADV
ἔραισαν,"E πάγχυ δ’ εὔμαρες σύνετον πόησαι πάντι τοῦτ’ , ἀ γὰρ πόλυ περσκέθοισα κάλλος ἀνθρώπων Ἐλένα τὸν ἄνδρα τὸν πανάριστον καλλίποισ’ ἔβα ’ς Τροΐαν πλέοισα κα- κωὐ -δὲ παῖδος οὐ -δὲ φίλων τοκήων πάμπαν ἐμνάσθη , ἀλλὰ παράγαγ’ αὔταν Κύπρις ἔραισαν .",Sappho,25,"7bc
 6bc",singular,ADV
παρεοίσας,"G?αμπτον γὰρ G? G?G3κούφως τG?οηGGν κα- κἄμε νῦν Ἀνακτορίας ὀνέμναισ’ οὐ παρεοίσας , τᾶς κε βολλοίμαν ἔρατόν τε βᾶμα κα- κἀμάρυχμα λάμπρον ἴδην προσώπω ἢ τὰ Λύδων ἄρματα κα- κἀν ὄπλοισι πεσδομάχεντας .",Sappho,26,"7bc
 6bc",singular,ADV
βολλοίμαν,"G?αμπτον γὰρ G? G?G3κούφως τG?οηGGν κα- κἄμε νῦν Ἀνακτορίας ὀνέμναισ’ οὐ παρεοίσας , τᾶς κε βολλοίμαν ἔρατόν τε βᾶμα κα- κἀμάρυχμα λάμπρον ἴδην προσώπω ἢ τὰ Λύδων ἄρματα κα- κἀν ὄπλοισι πεσδομάχεντας .",Sappho,26,"7bc
 6bc",singular,PRED_CO
ἀμφιβάσκει,"G? G?GεπαβολησG? G?ανδ’ ὄλοφυνG4εG G? τρομέροις πGG2αλλα G? G? χρόα γῆρας ἤδη G?ν ἀμφιβάσκει G?ς πέταται διώκων G? G?τας ἀγαύας G?εα , λάβοισα G? ἄεισον ἄμμι τὰν ἰόκολπον .",Sappho,31,"7bc
 6bc",singular,ExD
πέταται,"G? G?GεπαβολησG? G?ανδ’ ὄλοφυνG4εG G? τρομέροις πGG2αλλα G? G? χρόα γῆρας ἤδη G?ν ἀμφιβάσκει G?ς πέταται διώκων G? G?τας ἀγαύας G?εα , λάβοισα G? ἄεισον ἄμμι τὰν ἰόκολπον .",Sappho,31,"7bc
 6bc",singular,ExD
διώκων,"G? G?GεπαβολησG? G?ανδ’ ὄλοφυνG4εG G? τρομέροις πGG2αλλα G? G? χρόα γῆρας ἤδη G?ν ἀμφιβάσκει G?ς πέταται διώκων G? G?τας ἀγαύας G?εα , λάβοισα G? ἄεισον ἄμμι τὰν ἰόκολπον .",Sappho,31,"7bc
 6bc",singular,ADV
πλάναται,G? G?ρων μάλιστα G?ας πλάναται,Sappho,32,"7bc
 6bc",singular,PRED
ἀμφιπόταται,"G?βλαGG? G?εργον , G2λ’αG2G? G?ν ῥέθος δοκιμG? G?ησθαι G?ν ἀυάδην χGG? G? δὲ μή , χείμωνG? G?GοισαναλγεαGG? G?δε GGεGG4GG3κέλομαι σGG? G2GγυλαGG3ανθι λάβοισα GαGG? G2κτιν , ἆσGσε δη- δηὖτε πόθος τGG? ἀμφιπόταται τὰν κάλαν ·",Sappho,33,"7bc
 6bc",singular,ExD
χαίρω,"ἀ γὰρ κατάγωγις αὔτα ἐπτόαισ’ ἴδοισαν , ἔγω δὲ χαίρω , καὶ γὰρ αὔτα δήποτ’ ἐμεμφG? ΚυπρογενηαG? ὠς ἄραμαι τοῦτο τῶG? G?βόλλομαι",Sappho,34,"7bc
 6bc",singular,PRED_CO
ἄραμαι,"ἀ γὰρ κατάγωγις αὔτα ἐπτόαισ’ ἴδοισαν , ἔγω δὲ χαίρω , καὶ γὰρ αὔτα δήποτ’ ἐμεμφG? ΚυπρογενηαG? ὠς ἄραμαι τοῦτο τῶG? G?βόλλομαι",Sappho,34,"7bc
 6bc",singular,ExD
ἐίσκην,"G? ἔρωτος ἠλπG? G? G?τιον εἰσίδωσG? G? Ἐρμιόνα τεαυταG? G? ξάνθαι δ’ Ἐλέναι σ’ ἐίσκην G?κες Gις θνάταις , τόδε δ’ ἴσθι , τὰι σᾶι παίσαν κέ με τὰν μερίμναν G?λαισ’ ἀντιδG2Gαθοις δὲ G? G?τας ὄχθοις G?ταιν G? παννυχίσδην",Sappho,35,"7bc
 6bc",,ExD
παννυχίσδην,"G? ἔρωτος ἠλπG? G? G?τιον εἰσίδωσG? G? Ἐρμιόνα τεαυταG? G? ξάνθαι δ’ Ἐλέναι σ’ ἐίσκην G?κες Gις θνάταις , τόδε δ’ ἴσθι , τὰι σᾶι παίσαν κέ με τὰν μερίμναν G?λαισ’ ἀντιδG2Gαθοις δὲ G? G?τας ὄχθοις G?ταιν G? παννυχίσδην",Sappho,35,"7bc
 6bc",,ExD
σίνονται,"G?θαμέωG? G? ὄττινας γὰρ εὖ θέω , κῆνοί με μάλιστα πάντων G? σίνονται G? ἀλεμάτG? G?GγονωμG? G?Gιμ’ οὐ πρG? G?αι G? σέ , θέλωG? G?τοπάθηG? G?Gαν , ἔγω δ’ ἔμ’ αὔται G? τοῦτο συνοίδα G?GGGτοισG3GG? G?εναμG? G?GGGG?",Sappho,36,,,
μέλπεσθ’,"καὶ γὰρ Gη σὺ πάις ποτG? G3ικης μέλπεσθ’ ἄγι ταῦτα G? G2 ζάλεξαι , κα- κἄμμ’ ἀπὺ τωδεκG? Gδρα χάρισσαι ·",Sappho,39,"7bc
 6bc",plural,ExD
ἄγι,"καὶ γὰρ Gη σὺ πάις ποτG? G3ικης μέλπεσθ’ ἄγι ταῦτα G? G2 ζάλεξαι , κα- κἄμμ’ ἀπὺ τωδεκG? Gδρα χάρισσαι ·",Sappho,39,"7bc
 6bc",singular,ExD
στείχομεν,στείχομεν γὰρ ἐς γάμον ·,Sappho,40,"7bc
 6bc",plural,PRED
ἄππεμπε,"εὖ δεG? καὶ σὺ τοῦτ’ , ἀλλ’ ὄττι τάχιστα G? παρθένοις ἄππεμπε , θέοι G? G?εν ἔχοιεν G? ὄδος μέγαν εἰς Ὄλυμπον G? ἀνθρωπG? G?αίκGG?",Sappho,41,"7bc
 6bc",singular,PRED_CO
ἔχοιεν,"εὖ δεG? καὶ σὺ τοῦτ’ , ἀλλ’ ὄττι τάχιστα G? παρθένοις ἄππεμπε , θέοι G? G?εν ἔχοιεν G? ὄδος μέγαν εἰς Ὄλυμπον G? ἀνθρωπG? G?αίκGG?",Sappho,41,"7bc
 6bc",plural,PRED_CO
στεῖχε,"E E ἀλλ’ ἐγέρθεις , ἠϊθέοις στεῖχε σοὶς ὐμάλικας ἤπερ ὄσσον ἀ λιγύφωνος ὔπνον ἴδωμεν",Sappho,43,"7bc
 6bc",singular,PRED_CO
φαίνεταί,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,PRED_CO
ἔμμεν’,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",,SBJ
ἰσδάνει,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ATR_CO
ὐπακούει,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ATR_CO
εἴκει,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ADV_CO
ὀππάτεσσι,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",plural,ADV_CO
ἐπιρρόμβεισι,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ADV_CO
κακχέεται,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ADV_CO
ἄγρει,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ADV_CO
ἔμμι,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ADV_CO
φαίνομ’,"φαίνεταί μοι κῆνος ἴσος θέοισιν ἔμμεν’ ὤνηρ , ὄττις ἐνάντιός τοι ἰσδάνει καὶ πλάσιον ἆδυ φωνείσας ὐπακούει καὶ γελαίσας ἰμέροεν , τό μ’ ἦ μὰν καρδίαν ἐν στήθεσιν ἐπτόαισεν , ὠς γὰρ ἔς σ’ ἴδω βρόχε’ ὤς με φώναισ’ οὐ -δ’ ἒν ἔτ’ εἴκει , ἀλλ’ ἄκαν μὲν γλῶσσα ἔαγε λέπτον δ’ αὔτικα χρῶι πῦρ ὐπαδεδρόμηκεν , ὀππάτεσσι δ’ οὐ -δ’ ἒν ὄρημμ’ , ἐπιρρόμβεισι δ’ ἄκουαι , ἐκ δέ μ’ ἴδρως κακχέεται τρόμος δὲ παῖσαν ἄγρει , χλωροτέρα δὲ ποίας ἔμμι , τεθνάκην δ’ ὀλίγω ’πιδεύης φαίνομ’ ἔμ’ αὔται ·",Sappho,44,"7bc
 6bc",singular,ADV_CO
ἀπυκρύπτοισι,"ἄστερες μὲν ἀμφὶ κάλαν σελάνναν ἂψ ἀπυκρύπτοισι φάεννον εἶδος , ὄπποτα πλήθοισα μάλιστα λάμπηι γᾶν ἐπὶ παῖσαν G15 ἀργυρία",Sappho,48,"7bc
 6bc",plural,PRED
λάμπηι,"ἄστερες μὲν ἀμφὶ κάλαν σελάνναν ἂψ ἀπυκρύπτοισι φάεννον εἶδος , ὄπποτα πλήθοισα μάλιστα λάμπηι γᾶν ἐπὶ παῖσαν G15 ἀργυρία",Sappho,48,"7bc
 6bc",singular,ADV
πλήθοισα,"ἄστερες μὲν ἀμφὶ κάλαν σελάνναν ἂψ ἀπυκρύπτοισι φάεννον εἶδος , ὄπποτα πλήθοισα μάλιστα λάμπηι γᾶν ἐπὶ παῖσαν G15 ἀργυρία",Sappho,48,"7bc
 6bc",singular,ADV
ποθήω,καὶ ποθήω καὶ μάομαι,Sappho,50,"7bc
 6bc",singular,PRED_CO
μάομαι,καὶ ποθήω καὶ μάομαι,Sappho,50,"7bc
 6bc",singular,PRED_CO
φέροιεν,κὰτ ἔμον στάλαχμον τὸν δ’ ἐπιπλάζοντ’ ἄνεμοι φέροιεν καὶ μελέδωναι .,Sappho,51,"7bc
 6bc",plural,PRED
ἐπιπλάζοντ’,κὰτ ἔμον στάλαχμον τὸν δ’ ἐπιπλάζοντ’ ἄνεμοι φέροιεν καὶ μελέδωναι .,Sappho,51,"7bc
 6bc",singular,OBJ
ὄπταις,ὄπταις ἄμμε,Sappho,52,"7bc
 6bc",singular,PRED
κλόνει,"E G? G?λεται G?καλος G?G ἄκαλα κλόνει G? κάματος φρένα G?ε κατισδάνει G? ἀλλ’ ἄγιτ’ , ὦ φίλαι , G? , ἄγχι γὰρ ἀμέρα .",Sappho,58,"7bc
 6bc",singular,PRED_CO
κατισδάνει,"E G? G?λεται G?καλος G?G ἄκαλα κλόνει G? κάματος φρένα G?ε κατισδάνει G? ἀλλ’ ἄγιτ’ , ὦ φίλαι , G? , ἄγχι γὰρ ἀμέρα .",Sappho,58,"7bc
 6bc",singular,PRED_CO
ἄγιτ’,"E G? G?λεται G?καλος G?G ἄκαλα κλόνει G? κάματος φρένα G?ε κατισδάνει G? ἀλλ’ ἄγιτ’ , ὦ φίλαι , G? , ἄγχι γὰρ ἀμέρα .",Sappho,58,"7bc
 6bc",plural,PRED_CO
ἄγοισ’,Ἔκτωρ καὶ συνέταιροι ἄγοισ’ ἐλικώπιδα Θήβας ἐξ ἰέρας Πλακίας τ’ ἀGG2–νάω ἄβραν Ἀνδρομάχαν ἐνὶ ναῦσιν ἐπ’ ἄλμυρον πόντον ·,Sappho,64,"7bc
 6bc",plural,PRED
ὀνκαλέοντες,"E G? ἴκελοι θέοις G? ἄγνον ἀολλεG? ὄρμαται G?νον ἐς Ἴλιον αὖλος δ’ ἀδυμέλησG?τ’ ὀνεμίγνυτο καὶ ψόφος κροτάλων G?ως δ’ ἄρα πάρθενοι ἄειδον μέλος ἄγνον ἴκανε δ’ ἐς αἴθερα ἄχω θεσπεσία γελG? πάνται δ’ ἦς κὰτ ὄδοG? κράτηρες φίαλαί τ’ ὀG3υεδεG2G2εακGGG? μύρρα καὶ κασία λίβανός τ’ ὀνεμείχνυτο γύναικες δ’ ἐλέλυσδον ὄσαι προγενέστεραι πάντες δ’ ἄνδρες ἐπήρατον ἴαχον ὄρθιον Πάον’ ὀνκαλέοντες ἐκάβολον εὐλύραν , ὔμνην δ’ Ἔκτορα κα- κἀνδρομάχαν θεοεικέλοις .",Sappho,72,"7bc
 6bc",plural,ADV
θέλετ’,E ἆς θέλετ’ ὔμμες,Sappho,73,"7bc
 6bc",plural,ADV
καιομέναν,"ἦλθες , καὶ † ἐπόησας , ἔγω δέ σ’ ἐμαιόμαν , ὂν δ’ ἔψυξας ἔμαν φρένα καιομέναν πόθωι .",Sappho,77,"7bc
 6bc",singular,ADV
ἔμμεν’,"ἠράμαν μὲν ἔγω σέθεν , Ἄτθι , πάλαι ποτά σμίκρα μοι πάις ἔμμεν’ ἐφαίνεο κα- κἄχαρις .",Sappho,78,"7bc
 6bc",,OBJ
πέλεται,"ὀ μὲν γὰρ κάλος ὄσσον ἴδην πέλεται κάλος , ὀ δὲ κα- κἄγαθος αὔτικα καὶ κάλος ἔσσεται .",Sappho,79,"7bc
 6bc",singular,PRED_CO
δοκίμωμ’,ψαύην δ’ οὐ δοκίμωμ’ ὀράνω δυσπαχέα †,Sappho,82,"7bc
 6bc",singular,PRED
ψαύην,ψαύην δ’ οὐ δοκίμωμ’ ὀράνω δυσπαχέα †,Sappho,82,"7bc
 6bc",,OBJ
ἔλθοντ’,E ἔλθοντ’ ἐξ ὀράνω πορφυρίαν περθέμενον χλάμυν,Sappho,84,"7bc
 6bc",singular,ADV
πεδέχηις,οὐ γὰρ πεδέχηις βρόδων τὼν ἐκ Πιερίας ·,Sappho,86,"7bc
 6bc",singular,PRED
δοκίμωμι,οὐ -δ’ ἴαν δοκίμωμι προσίδοισαν φάος ἀλίω ἔσσεσθαι σοφίαν πάρθενον εἰς οὐδένα πω χρόνον τεαύταν,Sappho,88,"7bc
 6bc",singular,PRED
θέλγει,τίς δ’ ἀγροΐωτις θέλγει νόον ἀγροΐωτιν ἐπεμμένα σπόλαν οὐκ ἐπισταμένα τὰ βράκε’ ἔλκην ἐπὶ τὼν σφύρων ;,Sappho,89,"7bc
 6bc",singular,PRED
ἐπισταμένα,τίς δ’ ἀγροΐωτις θέλγει νόον ἀγροΐωτιν ἐπεμμένα σπόλαν οὐκ ἐπισταμένα τὰ βράκε’ ἔλκην ἐπὶ τὼν σφύρων ;,Sappho,89,"7bc
 6bc",singular,ADV
ἔλκην,τίς δ’ ἀγροΐωτις θέλγει νόον ἀγροΐωτιν ἐπεμμένα σπόλαν οὐκ ἐπισταμένα τὰ βράκε’ ἔλκην ἐπὶ τὼν σφύρων ;,Sappho,89,"7bc
 6bc",,OBJ
